,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
56,42422826,,,,7.3,7.76,16.27,23.4,58,45.3,2.2,628.3,48.542265447,8.930492337,2015-08-27,2015-08-10,2015-09-13,1359,1104,1065,1166,1324,1817,2145,1737,2342,384,16,2289,1618,0.1966930761281433
57,42042724,,,,6.4,6.51,50.6,38.4,1,30.4,4.6,143.1,47.61854975600001,8.444483556,2015-07-14,2015-06-27,2015-07-31,4371,3387,3484,3821,4274,5100,5524,4790,5725,3357,144,4727,3821,0.11253048426431309
58,42102744,,,,7.4,7.75,22.8,57.8,126,39.2,2.5,365.8,47.79960685100001,8.519062652999999,2015-07-28,2015-07-11,2015-08-14,1499,1371,1472,1749,1813,2165,2432,2232,2604,465,15,3106,2349,0.12132629992464206
59,42322820,,,,5.4,5.73,18.08,10.6,0,44.7,1.4,122.4,48.486908842,8.796427043,2015-08-27,2015-08-10,2015-09-13,1399,1425,1594,1989,1738,2315,2602,2594,2818,475,12,2930,2251,0.1320096006982326
60,43583284,,,,4.0,4.51,3.89,38.1,0,26.6,1.7,19.7,52.663784962,10.546861273,2015-07-06,2015-06-19,2015-07-23,7836,7765,7647,7859,7628,8043,8314,7992,8414,4046,615,2659,2591,0.008390637814648919
61,43843242,,,,6.7,7.0,20.5,15.0,1,20.5,1.7,403.9,52.284000785,10.92319837,2015-06-27,2015-06-10,2015-07-14,6731,6502,6374,6474,6414,6756,7005,6754,6973,4608,960,1412,1575,0.0211672210462655
62,43423280,,,,3.3,3.81,11.12,38.9,1,68.5,2.4,60.0,52.628686216999995,10.310130782,2015-07-02,2015-06-15,2015-07-19,6909,7046,6872,6927,6722,7055,7237,7251,7306,3662,1057,2282,2270,0.022852306390181973
63,44023246,,,,3.9,4.36,11.2,20.2,1,28.7,1.6,63.4,52.317599623999996,11.187890495,2015-06-22,2015-06-05,2015-07-09,3712,3406,3180,3098,3206,3917,4293,4127,4491,1968,337,1397,1278,0.14242214532871972
64,43783298,,,,5.5,5.82,16.98,33.6,0,52.3,3.5,47.7,52.78787033,10.844861734,2015-07-07,2015-06-20,2015-07-24,6086,5953,5767,5806,5640,6307,6677,6338,6853,2519,449,2472,2233,0.04380764163372859
65,43763306,,,,4.8,5.34,5.17,12.3,0,85.6,1.1,77.2,52.859962093,10.816561593,2015-07-07,2015-06-20,2015-07-24,7503,7309,7155,7245,7089,7345,7555,7380,7591,4895,2209,2525,2729,0.009230769230769232
66,43723306,,,,3.3,3.86,7.74,34.4,0,23.9,1.8,49.4,52.86035125,10.757179458,2015-07-07,2015-06-20,2015-07-24,7456,7346,7181,7388,7142,7541,7837,7510,7890,3628,677,2591,2380,0.008189018660222848
67,43663296,,,,5.1,5.63,5.44,9.7,0,5.6,0.6,45.6,52.771019491000004,10.666732869,2015-07-08,2015-06-21,2015-07-25,5086,4784,4635,4675,4605,5301,5698,5352,5819,2366,590,2497,2374,0.06751770220404907
68,44043276,,,,3.2,3.85,6.32,42.3,0,24.4,1.9,37.9,52.58686347,11.224653852000001,2015-07-09,2015-06-22,2015-07-26,5823,5617,5463,5505,5419,5911,6239,5985,6362,3072,573,1938,1937,0.04177545691906005
69,44103280,,,,3.2,3.72,12.36,49.8,0,33.1,2.7,62.6,52.621862891000006,11.314238146,2015-07-09,2015-06-22,2015-07-26,5281,5012,4905,4899,4897,5414,5774,5547,5938,2716,497,2067,1977,0.06203331418724871
70,43663282,,,,5.2,5.74,9.19,22.7,0,83.1,1.8,168.8,52.645213592,10.664824097,2015-07-05,2015-06-18,2015-07-22,5436,5345,5128,5029,4927,5387,5687,5597,5733,2984,764,1940,1921,0.05345379258422737
71,43663254,,,,6.6,6.86,19.77,10.1,1,66.7,1.3,288.5,52.393596688,10.661046405,2015-06-10,2015-05-24,2015-06-27,3535,3604,3367,3248,3248,3918,4237,4294,4394,1379,152,1701,1374,0.1386900026518165
72,44163248,,,,6.0,6.33,13.26,9.0,2,54.8,1.0,202.5,52.333339938,11.393725392999999,2015-06-24,2015-06-07,2015-07-11,4062,3606,3513,3501,3573,4274,4664,4311,4804,1864,143,1970,1782,0.10368663594470046
73,43523256,,,,4.0,4.44,8.25,32.4,0,33.5,2.3,69.9,52.412534795,10.455578321,2015-06-15,2015-05-29,2015-07-02,6909,6825,7084,7758,7613,8265,8806,7810,9096,2290,72,6342,5678,0.0033401849948612537
74,43923244,,,,4.4,4.97,8.54,34.9,1,23.0,2.3,66.8,52.30100338,11.040836365,2015-06-23,2015-06-06,2015-07-10,5613,5268,5183,5192,5237,5749,6098,5843,6220,3709,814,1507,1608,0.058994109651110106
75,43483260,,,,3.8,4.24,4.93,23.3,0,31.7,1.5,66.1,52.448692,10.397117391,2015-06-15,2015-05-29,2015-07-02,8528,8525,8437,8819,8530,8915,9276,8859,9404,3646,381,5110,4140,0.002262699400384659
76,43583252,,,,6.2,6.47,24.4,11.9,0,65.6,1.4,355.8,52.376218313,10.543311318999999,2015-06-15,2015-05-29,2015-07-02,5583,5488,5286,5268,5135,5585,5985,5786,6146,2604,432,2859,2668,0.04686086484530487
77,43383262,,,,7.4,7.84,32.8,12.3,58,230.2,1.4,274.5,52.467065031000004,10.250139856,2015-06-17,2015-05-31,2015-07-04,5842,5984,5967,6080,5930,6562,6893,6487,7074,2675,501,2609,2306,0.032386408848571656
78,42942840,,,,6.2,6.43,14.57,54.5,3,58.4,5.5,214.0,48.672757691,9.633530647,2015-06-11,2015-05-25,2015-06-28,6544,6441,6305,6337,6377,6721,6885,6920,6904,5410,2518,1980,2250,0.04397676699102361
79,43363252,,,,6.5,6.78,53.3,8.2,1,50.5,0.9,161.3,52.377255163,10.220264517,2015-06-18,2015-06-01,2015-07-05,6132,5827,5698,5747,5578,6138,6451,6181,6632,2683,477,2311,2159,0.036384976525821594
80,43583270,,,,4.7,5.05,35.4,55.9,0,114.6,3.3,281.3,52.5379757,10.545301191,2015-06-13,2015-05-27,2015-06-30,4204,4004,3747,3639,3523,4064,4412,4222,4625,1516,237,1853,1599,0.0741635924182674
81,42082774,,,,6.5,6.62,24.5,42.8,2,25.5,4.7,235.1,48.06913843,8.484399304,2015-07-13,2015-06-26,2015-07-30,5354,5160,5437,5469,5496,5824,5961,6134,5960,3918,609,4310,3362,0.05731276394036025
82,44563434,,,,6.5,6.78,14.53,10.2,4,69.8,1.3,126.4,53.995720281000004,12.058407739000002,2015-09-09,2015-08-23,2015-09-26,3837,3739,3617,3915,3982,4824,5298,5014,5612,1703,60,4479,3549,0.12308209205958114
83,45143454,,,,6.1,6.38,16.89,9.1,0,23.7,1.1,181.8,54.157272395,12.954615808,2015-07-20,2015-07-03,2015-08-06,1297,1153,1068,1253,1331,1512,1711,1723,1946,527,14,1986,1227,0.15793010752688172
84,45063428,,,,6.3,6.38,79.2,91.9,7,89.5,8.5,41.9,53.926715955,12.816542916,2015-08-27,2015-08-10,2015-09-13,5486,4117,3975,4741,4890,5796,6567,4992,7124,2595,27,5161,4651,0.02578855440254803
85,44883396,,,,6.7,6.98,20.1,11.9,2,88.6,1.5,235.6,53.645350931,12.525510752999999,2015-08-04,2015-07-18,2015-08-21,1139,1010,903,1015,1115,1289,1404,1474,1701,652,13,1915,1119,0.18441141020490157
86,44843438,,,,5.9,6.08,45.7,20.3,1,144.0,2.5,262.1,54.023745946999995,12.487174339000001,2015-09-02,2015-08-16,2015-09-19,3007,2098,1999,2131,2666,3415,3863,3124,4175,1352,45,3465,3104,0.1889628924833492
87,44603404,,,,6.3,6.6,20.5,11.4,1,48.5,1.3,206.5,53.725235301000005,12.105878694000001,2015-08-11,2015-07-25,2015-08-28,1248,1208,1254,1647,1870,2162,2468,2440,2834,963,12,2731,1725,0.19402985074626866
88,44643430,,,,4.2,4.49,15.14,7.0,0,86.9,0.9,62.7,53.95769089,12.178457599000001,2015-08-20,2015-08-03,2015-09-06,1175,961,866,934,1100,1323,1437,1368,1636,685,14,2174,1403,0.18853171155516943
89,44223258,,,,3.3,3.82,4.32,17.7,0,31.9,0.9,21.5,52.422122662,11.484732704,2015-07-13,2015-06-26,2015-07-30,3899,3801,3590,3794,4073,4630,5023,4880,5170,2046,37,4332,3545,0.12520175236338482
90,43322980,,,,7.4,7.86,21.9,11.1,47,19.2,1.5,231.9,49.932364957,10.153192466,2015-09-20,2015-09-03,2015-10-07,1291,917,701,616,629,702,731,655,731,328,11,618,359,0.03068450039339103
91,43463466,,,,6.5,6.82,12.07,13.3,2,66.2,1.5,269.5,54.299924538999996,10.38391194,2015-06-10,2015-05-24,2015-06-27,4152,3984,3985,3842,3765,4777,5441,5366,5715,1642,25,3603,2939,0.16550825369244135
92,44243278,,,,4.9,5.32,15.7,63.9,0,41.6,5.4,57.8,52.60144235600001,11.520299233,2015-07-10,2015-06-23,2015-07-27,5658,5511,5350,5359,5313,5798,6102,5882,6274,2546,171,2587,2417,0.046526109776710255
93,42403530,,,,5.1,5.5,21.9,23.6,0,104.6,2.9,199.7,54.869277203,8.738746942,2015-08-03,2015-07-17,2015-08-20,7271,7545,6905,7211,7078,7283,7449,7361,7466,2541,116,2794,1838,0.010293713972001097
94,42663520,,,,5.1,5.54,12.49,29.8,0,69.2,2.1,96.7,54.782848706,9.145430719,2015-07-20,2015-07-03,2015-08-06,9115,8859,8294,8910,8905,9138,9446,8944,9592,4352,392,5124,3822,0.001904335162988686
95,42903508,,,,5.7,6.12,12.64,16.5,0,69.6,1.6,146.5,54.677012141999995,9.519584614,2015-07-15,2015-06-28,2015-08-01,7363,7090,6512,6849,6801,7083,7339,6963,7535,2778,75,2954,1744,0.008253692441355343
96,43543450,,,,5.6,6.04,5.09,14.0,0,53.9,1.5,75.7,54.155709038000005,10.505016254,2015-07-11,2015-06-24,2015-07-28,3554,3112,3014,3078,3245,4429,4962,4499,5200,1811,42,3580,3064,0.18754124323610927
97,44923300,,,,3.2,4.31,14.97,97.0,0,56.4,5.0,75.1,52.782026216000006,12.534775379000001,2015-07-07,2015-06-20,2015-07-24,3634,2397,2865,3027,3030,4049,4543,3334,4766,1568,158,2982,2439,0.04826285175286905
98,44763222,,,,3.6,4.11,5.45,46.3,0,19.4,2.0,25.5,52.086228119,12.261671222999999,2015-06-25,2015-06-08,2015-07-12,4909,4565,4491,4582,4591,5097,5413,5144,5567,2654,87,2827,2330,0.05778326136129961
99,44483222,,,,6.3,6.71,11.29,9.2,3,70.7,1.1,133.2,52.093332343,11.85329223,2015-07-23,2015-07-06,2015-08-09,1303,1140,1078,1286,1380,1615,1834,1812,2083,635,63,2540,1674,0.1697869593285991
100,44603242,,,,6.4,6.74,7.62,8.6,1,46.6,1.0,67.1,52.27012197,12.036506854,2015-07-21,2015-07-04,2015-08-07,1563,1553,1606,2018,2144,2391,2678,2643,2960,665,15,3713,3024,0.134091396695988
101,44923236,,,,3.7,4.29,3.58,15.8,0,14.3,0.9,22.9,52.20727065,12.502004077,2015-06-26,2015-06-09,2015-07-13,2823,3086,2909,3097,3418,4149,4473,4249,4664,1376,30,3555,2258,0.1568200381159815
102,42483466,,,,7.2,7.73,20.0,10.6,52,17.2,1.2,92.4,54.295437224,8.879052038,2015-07-28,2015-07-11,2015-08-14,9229,8847,8211,8634,8828,8932,9145,8886,9132,7572,3900,3084,3300,0.014383561643835616
103,44622820,,,,7.1,7.55,20.7,12.1,4,31.7,1.6,290.0,48.477049693999994,11.906556392999999,2015-09-17,2015-08-31,2015-10-04,1926,1707,1678,1919,2068,2440,2684,2525,2842,936,265,2847,2201,0.13636363636363635
104,43362816,,,,7.3,7.72,33.0,30.1,211,39.8,2.8,143.0,48.457268168,10.202719737,2015-08-19,2015-08-02,2015-09-05,1355,1275,1268,1557,1715,1951,2189,2156,2494,688,14,3200,2435,0.1613250740640991
105,43583302,,,,5.9,6.27,14.17,29.0,1,69.0,2.1,135.8,52.82553737600001,10.548883237,2015-07-14,2015-06-27,2015-07-31,4445,4372,4073,4195,4442,5261,5662,5594,5788,2760,71,3808,2603,0.14291551741750944
106,43463232,,,,6.7,7.22,18.94,18.9,2,93.1,2.3,318.2,52.197155251000005,10.365625773,2015-07-20,2015-07-03,2015-08-06,1445,1363,1301,1570,1649,1859,2096,2084,2400,585,15,2407,1476,0.14066776135741654
107,44303234,,,,5.6,5.94,18.82,11.0,0,40.7,1.3,223.6,52.204971013999995,11.594547136,2015-07-29,2015-07-12,2015-08-15,1366,1336,1327,1646,1784,2014,2307,2297,2624,684,27,3509,2285,0.16510271366979457
108,44203224,,,,6.5,6.82,11.51,17.1,0,47.4,1.9,441.2,52.116996958,11.445385777,2015-07-30,2015-07-13,2015-08-16,1302,1199,1138,1450,1572,1841,2083,2148,2561,625,22,2285,1307,0.19399666481378544
109,44422810,,,,5.3,5.63,16.51,8.9,0,51.7,1.2,145.1,48.391427908999994,11.633285188,2015-09-22,2015-09-05,2015-10-09,1573,1428,1562,1846,2061,2358,2603,2345,2747,621,43,3180,2530,0.11906466237174898
110,43383316,,,,3.4,4.07,3.79,39.2,0,20.9,1.5,24.2,52.952336808999995,10.252921556,2015-07-17,2015-06-30,2015-08-03,7893,7836,7382,7980,8125,8330,8594,8322,8615,4396,106,4388,2820,0.02097902097902098
111,43483308,,,,7.1,7.73,14.58,9.2,11,83.6,0.9,78.8,52.880042017,10.40103455,2015-07-17,2015-06-30,2015-08-03,6444,6229,6043,6412,6464,6831,7124,7030,7281,3588,78,4224,2469,0.04597530129445023
112,43583306,,,,5.3,5.83,6.65,10.8,0,56.8,1.0,121.3,52.861482028000005,10.549335051,2015-07-15,2015-06-28,2015-08-01,5516,5483,5097,5348,5483,5928,6276,6021,6356,2792,59,4137,2723,0.05919605945993491
113,44063224,,,,7.3,7.73,22.3,19.3,12,15.5,2.2,250.0,52.119316251,11.241027388,2015-07-31,2015-07-14,2015-08-17,1377,1225,1090,1162,1252,1494,1700,1699,1887,468,14,1841,1193,0.18769660957707096
114,42802824,,,,7.0,7.24,73.8,51.8,385,239.9,5.2,332.6,48.528037783,9.445112803999999,2015-06-24,2015-06-07,2015-07-11,3892,3695,3471,3316,3391,3911,4160,4144,4240,2422,943,1851,1628,0.11099195710455764
115,43042816,,,,7.0,7.27,37.1,26.3,7,74.6,3.0,465.0,48.457215442,9.770251112,2015-06-23,2015-06-06,2015-07-10,8821,8585,8471,8739,8700,8852,8954,8793,8894,6842,2298,1437,1788,0.003080082135523614
116,42862834,,,,7.0,7.31,24.8,23.9,2,39.4,2.9,382.7,48.61837318,9.525462229,2015-06-11,2015-05-25,2015-06-28,6073,5989,5876,5946,5961,6327,6549,6523,6592,4421,1527,2631,2574,0.046274761408292564
117,42722806,,,,6.3,6.58,17.47,16.5,1,56.9,2.0,335.1,48.365512222,9.338978782,2015-07-02,2015-06-15,2015-07-19,8462,8310,8167,8281,8246,8357,8449,8451,8396,7280,3730,2110,2485,0.010160172125268947
118,42862808,,,,5.8,6.04,43.6,38.2,1,61.9,4.2,374.2,48.384472381,9.527667889,2015-07-03,2015-06-16,2015-07-20,10204,9997,9941,10214,10164,10258,10272,10272,10142,8901,3744,2044,2483,0.002831201796348726
119,42603492,,,,5.5,5.95,14.3,22.5,2,116.1,2.0,136.0,54.530586993,9.057999827,2015-08-13,2015-07-27,2015-08-30,7281,7176,6577,6966,7022,7286,7571,7277,7728,3297,260,4485,3096,0.021835287509653866
120,42503522,,,,6.0,6.3,6.46,18.0,2,96.5,1.8,58.5,54.798869728,8.896376587,2015-08-02,2015-07-16,2015-08-19,8387,8138,7605,8052,8034,8274,8553,8226,8661,3713,238,4571,3262,0.010689273866568375
121,44243274,,,,3.1,3.66,5.5,19.3,0,19.2,0.9,21.6,52.565504692,11.519059564,2015-07-10,2015-06-23,2015-07-27,5240,4999,4882,4895,4892,5439,5737,5496,5913,2525,177,2161,2077,0.057838514098739295
122,43142836,,,,5.8,6.15,17.82,20.4,2,40.5,2.4,246.3,48.63733745,9.905057171000001,2015-07-08,2015-06-21,2015-07-25,7878,7717,7574,7723,7742,7885,7966,7919,7917,6581,2802,1366,1710,0.012530366960746707
123,43622874,,,,7.2,7.68,22.3,20.1,72,92.9,2.5,552.9,48.977796436000006,10.559919822000001,2015-08-09,2015-07-23,2015-08-26,1270,1218,1251,1589,1761,2015,2235,2129,2436,785,16,2943,2184,0.14523937600860679
124,46183272,,,,6.4,6.41,25.1,9.5,2,39.9,1.1,144.1,52.47694610600001,14.374104152000001,2015-08-11,2015-07-25,2015-08-28,1433,1244,1102,1198,1287,1509,1708,1758,2052,509,13,2394,1702,0.18944519621109607
125,45803232,,,,3.8,3.95,3.29,10.5,0,32.9,0.5,10.9,52.137241791,13.784755795,2015-06-11,2015-05-25,2015-06-28,7206,7227,7126,7342,7188,7421,7643,7489,7689,4055,559,4117,3398,0.009911671498887465
126,45983304,,,,6.1,6.28,19.59,30.6,0,53.2,3.4,296.2,52.774427423,14.106892872000001,2015-07-24,2015-07-07,2015-08-10,5830,5390,5390,5865,6015,6622,7072,6564,7286,2637,41,6154,4974,0.05623944001930968
127,42603250,,,,3.1,3.46,26.1,94.0,1,49.5,3.5,100.9,52.356114436000006,9.104659698999999,2015-07-31,2015-07-14,2015-08-17,525,491,479,486,480,513,545,536,567,340,48,356,312,0.04892367906066536
128,46083280,,,,6.9,7.12,15.1,6.8,5,43.4,0.9,78.0,52.554008011,14.234025812999999,2015-07-26,2015-07-09,2015-08-12,1377,1096,915,886,969,1160,1328,1227,1473,375,9,1884,1276,0.16138192143871274
129,46003300,,,,6.8,7.03,5.12,5.8,5,13.9,0.5,29.8,52.737530041999996,14.13309515,2015-07-26,2015-07-09,2015-08-12,3448,2699,2844,3175,3232,3917,4272,3667,4509,1391,15,3791,3063,0.0719087985969015
130,46083304,,,,5.7,5.78,25.8,34.5,0,73.1,3.8,277.0,52.769261617,14.254846375,2015-07-23,2015-07-06,2015-08-09,3352,3291,3085,3014,3109,3776,4192,4210,4491,1364,19,3594,2809,0.16555924695459578
131,42803238,,,,7.1,7.36,24.2,15.4,12,33.0,1.9,191.2,52.250122923999996,9.39965606,2015-07-02,2015-06-15,2015-07-19,4353,4066,3678,3813,3833,4884,5505,5242,5809,2363,165,3417,2968,0.15781336278299282
132,42623274,,,,6.2,6.34,25.8,16.1,1,77.4,2.1,212.7,52.571997421999995,9.129780087,2015-07-30,2015-07-13,2015-08-16,497,492,497,497,489,526,550,555,567,318,58,381,350,0.055133079847908745
133,42543270,,,,4.7,4.72,22.8,10.5,1,70.2,1.2,88.5,52.535136177,9.012601866,2015-07-31,2015-07-14,2015-08-17,425,421,417,421,410,455,486,475,496,234,47,335,305,0.060267857142857144
134,42543248,,,,5.2,5.27,21.1,11.1,1,70.2,1.3,85.1,52.337446772,9.017000853999999,2015-07-31,2015-07-14,2015-08-17,610,599,599,618,613,647,675,657,682,418,53,463,389,0.03058823529411765
135,46283270,,,,6.7,6.75,17.42,7.1,1,19.1,0.9,77.5,52.453522953000004,14.519198715999998,2015-08-07,2015-07-21,2015-08-24,1320,1106,1017,1163,1260,1502,1731,1736,2029,430,11,2264,1520,0.19765436357364607
136,45863256,,,,6.4,6.67,17.46,42.3,5,16.5,2.3,33.7,52.349744328999996,13.891064343,2015-06-25,2015-06-08,2015-07-12,1375,1021,783,512,599,1008,1316,725,1212,359,9,512,249,0.17219078415521422
137,45863292,,,,4.0,4.32,3.97,10.5,1,13.7,0.8,26.8,52.672728501,13.919660184000001,2015-08-06,2015-07-20,2015-08-23,3094,3138,2803,2634,2713,3396,3899,3934,4168,1454,182,3245,2588,0.19792935444579782
138,44163162,,,,3.8,3.85,16.33,16.6,0,13.6,1.6,62.6,51.56057944,11.369988507,2015-08-29,2015-08-12,2015-09-15,2739,2441,2245,2205,2354,3094,3550,3240,3811,897,15,2619,2117,0.19008264462809918
139,43283160,,,,6.4,6.59,29.0,14.1,0,103.4,1.8,378.8,51.550571906,10.100917553,2015-09-07,2015-08-21,2015-09-24,1339,1103,966,1037,992,1134,1315,1299,1401,316,10,1337,924,0.11215753424657535
140,43383160,,,,7.4,7.81,35.7,11.3,13,121.3,1.6,318.2,51.550358923000005,10.245084781000001,2015-09-08,2015-08-22,2015-09-25,1333,996,890,1079,1117,1288,1485,1323,1578,408,9,1630,1301,0.1015820149875104
141,44083162,,,,5.9,5.95,49.3,16.4,2,30.9,2.4,227.1,51.56187192,11.254642925999999,2015-08-30,2015-08-13,2015-09-16,3993,2875,3031,3333,3511,4421,4978,4374,5403,1457,19,4559,3877,0.13507201245620865
142,40543118,,,,6.7,6.88,11.91,16.2,0,69.8,1.4,138.4,51.110476568,6.185448201,2015-07-07,2015-06-20,2015-07-24,1995,2130,2017,1987,1926,2534,2916,2973,3114,608,17,2217,1619,0.19879032258064516
143,43283178,,,,4.2,4.33,31.4,24.5,0,36.1,2.2,88.8,51.712354162,10.101277338,2015-07-16,2015-06-29,2015-08-02,6897,7143,6775,6989,7299,7661,7919,8208,8094,4678,167,6289,4960,0.08021319997367901
144,44123180,,,,5.8,5.96,14.49,18.3,1,75.4,2.0,398.0,51.722991688,11.316996509,2015-09-15,2015-08-29,2015-10-02,1421,1263,1198,1456,1551,1786,1969,1914,2183,699,13,2677,2388,0.13590504451038576
145,43083194,,,,6.9,7.06,26.9,10.9,4,61.5,1.5,116.1,51.856049457,9.811314900000001,2015-07-14,2015-06-27,2015-07-31,5534,5371,5043,5405,5658,6115,6425,6312,6684,3529,99,5238,4230,0.07740889306136384
146,44003178,,,,3.8,3.98,10.14,50.2,0,28.4,2.3,51.5,51.706837023,11.142901603,2015-08-27,2015-08-10,2015-09-13,4777,4754,4563,4809,5101,5805,6354,6146,6580,2074,21,5944,4976,0.1220447284345048
147,44143154,,,,7.3,7.53,25.7,17.0,20,35.2,2.1,186.3,51.489022481999996,11.339040423,2015-08-29,2015-08-12,2015-09-15,7431,7936,7890,8637,8467,8722,9045,8768,9171,2337,22,7426,5644,0.007526572823901178
148,43103178,,,,6.5,6.48,65.1,34.3,12,78.7,3.8,207.3,51.712290006,9.840850036,2015-07-07,2015-06-20,2015-07-24,7205,6858,6805,7101,6973,7447,7769,7392,7990,3335,112,5832,5158,0.020078658662802732
149,43023172,,,,6.6,6.65,10.15,12.7,0,51.0,1.6,246.2,51.658149634,9.725431874,2015-07-15,2015-06-28,2015-08-01,1592,1445,1415,1879,2096,2438,2612,2536,2891,946,20,3062,2245,0.14881087202718007
150,46103302,,,,6.9,6.97,28.6,23.5,2,126.7,2.7,301.6,52.750269607,14.282676501,2015-07-23,2015-07-06,2015-08-09,2871,2192,2034,2298,2571,3316,3817,3043,4149,1159,17,3290,2588,0.13948698745553267
151,42543292,,,,5.7,5.88,24.5,18.8,1,56.2,1.8,56.8,52.732821048999995,9.008154308,2015-07-30,2015-07-13,2015-08-16,613,550,570,602,599,652,690,629,707,417,43,442,360,0.021933387489845652
152,42863186,,,,4.5,4.53,35.3,39.7,0,25.3,2.6,52.8,51.783206113999995,9.492815928999999,2015-06-18,2015-06-01,2015-07-05,4761,4352,3945,3918,3987,4864,5534,4707,5497,1502,57,2656,2267,0.09147826086956522
153,43983158,,,,3.4,3.87,34.2,274.0,0,59.3,13.8,96.8,51.52738036,11.109577514000001,2015-09-07,2015-08-21,2015-09-24,2969,1933,2038,2287,2741,3409,3910,2655,4239,1018,12,3459,3281,0.0744637798462161
154,43883148,,,,6.6,6.75,17.87,20.5,1,39.9,2.4,109.4,51.438785014,10.963595249,2015-09-22,2015-09-05,2015-10-09,1488,1173,1002,1187,1262,1422,1565,1497,1669,559,10,1972,1716,0.11549925484351714
155,43083184,,,,3.8,4.07,16.82,46.4,0,31.2,2.9,53.4,51.766173478,9.811689755,2015-07-07,2015-06-20,2015-07-24,5758,5933,5568,5970,5889,6488,6812,6516,6876,2754,104,4450,3274,0.04372897645362806
156,43023196,,,,6.0,5.92,6.94,30.4,4,8.5,1.9,78.9,51.873852705,9.724120221,2015-09-24,2015-09-07,2015-10-11,1133,752,479,275,288,445,504,389,510,176,8,154,72,0.1716867469879518
157,43023370,,,,5.8,6.0,16.24,14.0,1,65.8,1.4,123.4,53.437523082,9.71412843,2015-07-19,2015-07-02,2015-08-05,5023,4872,4476,4667,4812,5332,5670,5491,5921,2472,48,3358,2085,0.08111833037999606
158,43563394,,,,6.6,6.85,23.5,154.6,2,55.3,12.2,215.2,53.652377408,10.52926735,2015-06-30,2015-06-13,2015-07-17,5054,4843,4915,4989,5045,6069,6693,6295,7019,2251,40,4698,3718,0.11573909961006736
159,43063370,,,,4.6,4.79,37.8,20.4,0,128.0,2.0,237.2,53.437649828000005,9.774311506,2015-07-19,2015-07-02,2015-08-05,4429,4337,3984,4068,4216,4794,5157,5105,5342,2003,28,2972,1877,0.1130491660307424
160,43483398,,,,6.1,6.28,15.83,12.7,0,37.3,1.3,130.9,53.688785903,10.408640216,2015-09-16,2015-08-30,2015-10-03,1442,1131,904,885,1015,1265,1407,1201,1523,429,25,1450,1048,0.15148609779482264
161,43443418,,,,5.9,6.12,17.7,12.1,0,88.1,1.5,119.4,53.868691979,10.349582586,2015-09-25,2015-09-08,2015-10-12,1471,1179,997,1053,1192,1431,1594,1455,1732,453,13,1758,1227,0.16028708133971292
162,43403342,,,,5.9,6.13,15.17,32.4,0,41.6,2.1,86.2,53.185912419,10.284204078,2015-06-24,2015-06-07,2015-07-11,3845,3825,3631,3495,3559,4525,5013,4887,5286,1607,135,3205,2589,0.16607015032211883
163,43643430,,,,6.5,6.62,18.38,10.0,0,45.3,1.4,135.7,53.975274729,10.65523015,2015-09-28,2015-09-11,2015-10-15,1477,1120,898,860,976,1001,1101,1054,1192,459,14,1325,945,0.1013584117032393
164,43043432,,,,5.1,5.32,26.3,18.8,0,82.9,1.7,141.1,53.994721766000005,9.740839146,2015-07-23,2015-07-06,2015-08-09,3964,4623,4428,4492,4675,5373,5739,5896,5789,2194,64,4555,3318,0.13515594917212168
165,43023334,,,,3.4,4.23,7.86,38.3,0,32.7,2.0,48.4,53.114023013,9.716268006,2015-08-05,2015-07-19,2015-08-22,861,846,851,877,874,883,905,895,912,627,107,383,306,0.010158013544018058
166,43843350,,,,6.5,6.76,21.5,13.2,0,60.2,1.6,164.9,53.254455211999996,10.943887314000001,2015-09-10,2015-08-24,2015-09-27,1512,1326,1215,1422,1490,1774,1947,2018,2164,551,15,2762,2168,0.17325581395348838
167,43683334,,,,4.4,4.66,13.34,13.0,0,131.8,1.4,105.9,53.112315541,10.701846264,2015-06-10,2015-05-24,2015-06-27,6027,6040,5900,5983,5644,5959,6198,6212,6336,2740,1004,2783,2525,0.018778187781877818
168,43883332,,,,5.7,6.02,26.8,13.0,0,68.1,1.3,222.4,53.092238421000005,11.000059155999999,2015-09-11,2015-08-25,2015-09-28,1495,1180,1048,1127,1222,1480,1653,1592,1784,605,13,2028,1749,0.1710187568959176
169,43083338,,,,5.7,6.15,6.89,24.2,0,6.4,1.8,52.0,53.150145329,9.805705752,2015-08-06,2015-07-20,2015-08-23,836,823,835,862,852,870,890,870,887,629,110,377,312,0.004618937644341801
170,42843412,,,,6.4,6.76,18.77,16.9,1,92.3,2.1,349.3,53.813985681000005,9.438351695,2015-08-04,2015-07-18,2015-08-21,1420,1018,818,735,820,1079,1170,965,1295,393,26,981,704,0.13529411764705881
171,44443230,,,,6.7,6.98,33.6,21.5,1,33.7,2.5,805.3,52.166104407,11.797830534000001,2015-07-22,2015-07-05,2015-08-08,1298,1218,1148,1408,1470,1679,1894,1877,2181,552,13,2332,1399,0.14277016742770168
