,Point_ID,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Latitude,Longitude,Date,Date Before,Date After,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,NDVI
496,35662682,,,,7.2,7.65,19.03,28.1,458,53.4,3.1,495.7,46.79649010600001,0.0860834120001,2015-08-05,2015-07-19,2015-08-22,3957,3385,3419,3809,4080,4429,4757,4169,4808,2494,428,4523,3832,0.045124091250940086
497,35702622,,,,6.1,6.42,8.83,8.7,0,16.4,1.2,116.0,46.266355886999996,0.23731506600000002,2015-08-06,2015-07-20,2015-08-23,1591,1334,1196,1304,1522,1795,2037,1848,2196,906,77,3042,2024,0.17258883248730963
498,35662708,,,,7.2,7.58,40.7,21.2,122,22.2,2.6,1843.9,47.02817374399999,0.042043140000099996,2015-08-10,2015-07-24,2015-08-27,5542,6095,6004,6582,6671,7074,7478,7743,7672,4331,190,6835,5428,0.08104712041884816
499,34842696,,,,5.8,6.18,14.79,13.8,0,94.7,1.9,97.4,46.817280511999996,-1.003703328,2015-07-29,2015-07-12,2015-08-15,1559,1121,1020,1117,1161,1426,1722,1393,1856,749,18,1435,947,0.1099601593625498
500,35582728,,,,7.4,7.75,33.7,11.2,83,20.2,1.4,520.1,47.196613002,-0.0969080659999,2015-08-24,2015-08-07,2015-09-10,9096,9404,9247,9601,9817,9912,10010,10793,9687,5426,198,6283,4411,0.05844856330293224
501,35422756,,,,6.2,6.41,37.4,28.5,0,134.1,3.1,695.4,47.42606217,-0.35615022,2015-09-07,2015-08-21,2015-09-24,3415,2850,2654,2767,2976,3645,4080,3658,4486,1898,125,3254,2767,0.13867704280155643
502,35562756,,,,6.4,6.74,8.13,5.2,0,28.3,0.6,112.3,47.443492521,-0.172112003,2015-08-31,2015-08-14,2015-09-17,1601,1478,1407,1769,1875,2214,2539,2471,2798,634,16,3558,2704,0.16556603773584905
503,35842600,,,,7.3,7.79,19.74,10.6,89,22.3,1.3,291.1,46.086447371999995,0.45265276,2015-08-04,2015-07-18,2015-08-21,4943,5424,4570,4728,4768,5264,5661,5739,6016,2164,97,4411,3596,0.09658928059615936
504,35342676,,,,6.1,6.31,8.25,11.5,0,12.4,1.3,68.2,46.703847281,-0.31895912,2015-08-06,2015-07-20,2015-08-23,6662,7900,7296,7537,7382,7564,7858,8683,7754,3251,59,5054,3465,0.07065351418002466
505,33322870,,,,6.0,6.24,27.8,47.2,0,116.3,4.6,1061.0,48.134760057,-3.364554142,2015-11-02,2015-10-16,2015-11-19,6962,6944,6727,7284,7489,7816,8171,7535,8379,3193,399,6159,4635,0.016937715095485525
506,34962776,,,,4.4,4.79,16.97,24.7,0,8.4,2.4,70.0,47.544356571,-0.998072631,2015-10-01,2015-09-14,2015-10-18,1329,1200,1109,1221,1278,1584,1727,1785,1914,689,12,2089,1517,0.18762475049900199
507,38002538,,,,7.3,7.53,17.26,30.8,151,29.4,2.8,790.0,45.743688741999996,3.3039672810000003,2015-09-24,2015-09-07,2015-10-11,1321,1012,799,718,777,1171,1456,949,1576,506,13,735,445,0.13857228554289142
508,37963036,,,,5.3,5.6,16.37,28.0,1,62.3,2.9,205.0,50.198611808,2.63344855,2015-07-21,2015-07-04,2015-08-07,2944,3254,3059,3159,3464,4195,4596,4331,4878,1144,26,4121,3158,0.15647530040053403
509,35162834,,,,6.0,6.26,7.26,4.3,0,11.1,1.0,48.2,48.08630118600001,-0.8444087459999999,2015-07-23,2015-07-06,2015-08-09,1554,1612,1442,1525,1705,2211,2432,2122,2541,1109,15,2381,1600,0.163696188648204
510,32702890,,,,4.7,5.07,20.2,34.5,0,94.8,3.1,221.4,48.207279353000004,-4.234815379,2015-07-01,2015-06-14,2015-07-18,5997,5752,5348,5551,5651,5934,6131,5974,6233,3846,1162,1455,1603,0.036702819956616055
511,35102638,,,,7.2,7.5,17.42,27.5,334,19.9,3.7,340.1,46.335198483999996,-0.562141043,2015-07-16,2015-06-29,2015-08-02,1462,1221,1085,1115,1282,1480,1618,1546,1723,658,110,1567,985,0.16196918451709882
512,33622846,,,,6.5,6.64,24.0,24.9,1,129.4,2.8,312.7,47.970552139,-2.911898108,2015-10-30,2015-10-13,2015-11-16,5268,4875,4499,4629,4776,5015,5235,4698,5164,2044,228,3974,3029,0.007397877130910261
513,33342884,,,,5.8,6.05,31.9,22.3,0,119.0,2.7,376.0,48.261604188,-3.371129574,2015-08-05,2015-07-19,2015-08-22,4924,5424,5476,5936,5926,6627,7113,6833,7447,2131,23,6686,5526,0.0702482574986295
514,35082748,,,,6.1,6.22,14.01,10.3,0,20.2,1.3,91.3,47.311306261999995,-0.7877157290000001,2015-10-12,2015-09-25,2015-10-29,1467,1543,1661,1963,2253,2658,2935,2891,3211,967,14,3541,2881,0.1911825298722703
